"","Word","Strength"
"70","rn",-0.013595917176141
"71","bb",0.00223862882392806
"72","ha",0.00226141438663164
"73","fo",0.0119043780680247
"74","id",0.0253672623997488
"75","mg",0.0185022868605108
"76","nt",0.041570484077152
"77","bk",-0.0416636163918408
"78","qe",-0.0691989217134441
"79","bn",-0.0183264713625356
"80","mw",0.0393303964863151
"81","iq",0.0229742864288008
"82","yr",-0.0199727184489576
"83","fr",-0.0159331174844708
"84","eu",-0.00443438109580672
"85","sq",0.033035194948419
"86","gs",-0.0143271173122569
"87","lk",0.0641954644323565
"88","gd",0.0716532611843492
"89","v",0.00988643307857649
"90","os",0.00681135407827412
"91","c",0.032665352246577
"92","rt",-0.0132455954490667
"93","fb",0.00228470922329554
"94","ls",0.0302615657754978
"95","wl",0.0563951187490108
"96","bt",0.0590237923812846
"97","ya",-0.0219547303653046
"98","nw",0.0530477080342866
"99","yo",-0.000840208480649552
"100","mu",-0.0333408420809322
"101","h",-0.0180939040936716
"102","rh",0.0529690211133251
"103","ab",-0.0267089225126036
"104","li",0.0351468186817403
"105","mi",0.0363161734141573
"106","oo",0.0108346940633796
"107","l",-0.00807577858372345
"108","xd",-0.0419640993746301
"109","sh",-0.00416459615060593
"110","ra",0
"111","em",0.0229826400718095
"112","ms",0.00709962801415265
"113","rr",0
"114","cc",0.0468540883468575
"115","lt",0.0216026327100445
"116","jd",0.0557182436932498
"117","fc",0.0641954644323565
"118","et",0.0132339863962931
"119","tv",-0.0250266059691243
"120","co",0.000759726632382431
"121","pb",0.0247777472830154
"122","g",0.0233334668835272
"123","jv",0.0518294554917269
"124","de",0.00525045685659545
"125","ws",0.00346077552800918
"126","ou",0.0364105885003112
"127","ee",0.0390788072647679
"128","mj",0.0322855055146703
"129","sd",-0.00528477078643465
"130","se",0.0306389121521684
"131","js",0.0390788072647679
"132","dd",0.0511292055097059
"133","un",-0.013812249320187
"134","mf",0.0240784289540622
"135","dy",0.0564919454541478
"136","mc",0.0380971443690447
"137","ex",0.0318932167983618
"138","ly",0.00613148178932712
"139","gt",0.0506517140205272
"140","da",0.0123896355630105
"141","fk",0.0144363943608565
"142","ep",0.0491459534032029
"143","ba",-0.03363540675857
"144","jj",0.0405026485087992
"145","mo",0.01356703995433
"146","wh",-0.027759608296674
"147","op",0.00996076475120189
"148","si",-0.00856305161965368
"149","en",0.0225664902443176
"150","ts",0.0251343397120913
"151","bu",0.00743655480780846
"152","dt",-0.0210402409195935
"153","cd",0
"154","hs",0.0321202323966432
"155","tx",0.0305837646563167
"156","sv",-0.018753563450984
"157","mb",0.0321202323966432
"158","lv",-0.0103619715266853
"159","sm",0.0367526569449252
"160","md",0.0548135301495501
"161","jp",-0.00498517447371045
"162","ge",-0.0171133456284737
"163","iv",-0.00842813495249549
"164","bw",0.00413105280388931
"165","fd",0.00856305161965368
"166","vr",0.057472819612946
"167","xs",0.029465108431493
"168","ez",-0.0192009137006099
"169","xi",-0.0164619606537133
"170","lp",0.0472978790464099
"171","aw",0.0228736885644948
"172","gm",0.00821749234593344
"173","oi",-0.0180036988148967
"174","jk",0.0026550111583308
"175","pc",0.0261434503468659
"176","ir",-0.00879813460811737
"177","sl",0.00336864448687491
"178","tl",-0.0261434503468659
"179","gu",-0.0491459534032029
"180","ap",-0.0148845492922621
"181","vp",0.0274765661971713
"182","fl",-0.0138785820445968
"183","uh",-0.0564886407142576
"184","le",-0.00889274816039236
"185","tp",-0.0387810441723308
"186","om",0.0222363001295853
"187","ax",0.017601401041165
"188","tm",-0.0318730430049883
"189","ow",0.0247479410463791
"190","ek",0.0699902107094022
"191","tc",-0.0065370400174966
"192","ta",-0.0627263323143062
"193","fa",-0.00856305161965368
"194","ks",-0.0113398363383386
"195","sa",0.0406998479286531
"196","fu",0.0176577458932872
"197","og",0.0256602849830188
"198","cn",0.0713028849485281
"199","ad",0.0133294541578512
"200","ip",0.0221861712283305
"201","ps",0.00577333317214139
"202","io",0.0158980422693062
"203","ne",0.0450939186189535
"204","ev",0.0234847897052456
"205","ey",0.0113459307514782
"206","ld",0.0331063251746027
"207","nm",0.0291284046449249
"208","rx",0.0588876895083824
"209","db",0
"210","pf",0
"211","hl",0.0256602849830188
"212","od",0.0307092444098143
"213","ce",0.0419640993746301
"214","ys",0.0044517247119952
"215","bl",0.04179244134768
"216","ut",0.00244381475265614
"217","su",0.0248848503298609
"218","ss",-0.0119962986431812
"219","te",-0.00413105280388931
"220","wn",0.0285635286777003
"221","ro",-0.00584060683956043
"222","il",0.0340911689523022
"223","hc",0.0454752719648626
"224","rw",0
"225","hk",-0.00357484076266369
"226","na",0.0390788072647679
"227","xx",0.00996076475120189
"228","sg",0.00584060683956043
"229","z",0.0107116212510482
"230","hd",-0.0220988443435084
"231","ho",-0.00957543486891018
"232","px",0.0551728986632594
"233","zs",0.029465108431493
"234","cr",0.00528477078643465
"235","ml",0.0440061104900589
"236","ft",-0.00627256774812556
"237","pk",0
"238","va",0.0740852111412828
"239","bp",0.03545227753527
"240","sb",0.0314304577152243
"241","um",0.0267089225126036
"242","dp",0.0665571669322574
"243","qt",0.0288134549073457
"244","nr",0.0379302211346063
"245","ny",0.0152613113167197
"246","wo",-0.0130000043067742
"247","pg",-0.0132455954490667
"248","ac",0.0686688899703815
"249","cs",0.0436664598782911
"250","ol",-0.00732696137294704
"251","bz",0.00864561716541595
"252","np",-0.0228736885644948
"253","ye",-0.00627256774812556
"254","fn",0.0215788139661417
"255","nk",0.0108346940633796
"256","ds",-0.013999005604572
"257","cb",0.0390788072647679
"258","eg",-0.029465108431493
"259","oz",0.0110797463846335
"260","ns",0.0138785820445968
"261","fy",0.00922060839514601
"262","ix",0.017601401041165
"263","xt",0.0327067296434723
"264","vz",0.0551728986632594
"265","jc",0.00413105280388931
"266","kr",-0.0228736885644948
"267","gr",0.0500925247849334
"268","ie",0.013999005604572
"269","qd",0.0305837646563167
"270","hm",0.0159331174844708
"271","dm",-0.0274819112339257
"272","eo",0.0314304577152243
"273","ch",0.00479192764268716
"274","gg",-0.0364105885003112
"275","gb",0.0590237923812846
"276","pp",0.0239432337312364
"277","qs",-0.00832127443839982
"278","ht",0.0388681528320465
"279","nq",-0.0390788072647679
"280","ew",0
"281","rp",0.049765128903628
"282","ag",-0.0288134549073457
"283","wd",-0.029465108431493
"284","rj",0.00864561716541595
"285","tg",0.04179244134768
"286","qa",0.029465108431493
"287","au",0.0305837646563167
"288","lm",0.029465108431493
"289","yu",-0.0130000043067742
"290","sr",0
"291","gj",0
"292","dc",0.0132455954490667
"293","rm",0.0441282191731535
"294","gn",0.0130000043067742
"295","nj",0.0367526569449252
"296","ww",0
"297","ct",0
"298","br",0.0130000043067742
"299","bv",-0.0415746594069595
"300","dn",0
"301","sc",0.0483700706454477
"302","ai",0.00734999901968698
"303","ry",-0.0288134549073457
"304","tf",-0.00218644122462308
"305","wc",0.017601401041165
"306","jt",0.00856305161965368
"307","pd",0.0449243370913805
"308","tu",-0.0256602849830188
"309","mn",0
"310","la",-0.0025447382251252
"311","wb",0.063069655881337
"312","ot",0.015240177767837
"313","dl",0.0442515848904056
"314","cv",0.0327067296434723
"315","fs",0.0525537770046596
"316","sw",-0.0405026485087992
"317","py",0.0103619715266853
"318","fi",-0.00743655480780846
"319","cm",0.0379302211346063
"320","vu",-0.02444127954252
"321","bi",-0.00584060683956043
"322","oj",0.0654120103239064
"323","lg",-0.00528477078643465
"324","nc",0.017601401041165
"325","ec",-0.0228736885644948
"326","rk",-0.018753563450984
"327","tt",0.0665571669322574
"328","mk",0.0305837646563167
"329","pz",0.017601401041165
"330","az",0.017601401041165
"331","ck",0.0178094426360872
"332","vc",-0.00413105280388931
"333","vb",0.049765128903628
"334","du",0.0530477080342866
"335","ka",0.0405026485087992
"336","pa",-0.0335555478599883
"337","kg",0.0665571669322574
"338","cl",0.00528477078643465
"339","zm",-0.0379302211346063
"340","hv",0.0228736885644948
"341","ib",0.00864561716541595
"342","ff",0.017601401041165
"343","ri",0.018753563450984
"344","kk",0
"345","wu",-0.029465108431493
"346","mp",0.0138785820445968
"347","lb",0
"348","el",-0.00797127091074902
"349","ue",0.0228736885644948
"350","sk",0.00743655480780846
"351","cy",0.029465108431493
"352","nb",0
"353","ak",0.0491459534032029
"354","hf",-0.0700516818013267
"355","tn",0.018753563450984
"356","qr",-0.017601401041165
"357","xp",0.0277312682987265
"358","rg",0.0551728986632594
"359","cf",0.0442515848904056
"360","fe",-0.0261434503468659
"361","ig",-0.0321202323966432
"362","wt",0
"363","dj",-0.0321202323966432
"364","ti",0
"365","gh",0.0588876895083824
"366","ku",-0.029465108431493
"367","nh",0.0314304577152243
"368","wi",-0.018753563450984
"369","ui",0.029465108431493
"370","hp",0
"371","tw",0.0103619715266853
"372","ln",0.0590237923812846
"373","bm",0
"374","fx",-0.0256602849830188
"375","uy",0
"376","bf",-0.0459839375521053
"377","yy",0.049765128903628
"378","uo",0
"379","ci",0.017601401041165
"380","mt",0
"381","ky",-0.0305837646563167
"382","jr",-0.0256602849830188
"383","av",0.0590237923812846
"384","vw",-0.0174450437761594
"385","jb",-0.0530477080342866
"386","ga",-0.0379302211346063
"387","hu",-0.02444127954252
"388","gi",0
"389","rl",0.029465108431493
"390","kl",0.029465108431493
"391","ul",0
"392","sf",-0.0256602849830188
"393","cz",-0.0442515848904056
"394","gc",-0.0530477080342866
"395","ru",0.017601401041165
"396","tr",-0.029465108431493
"397","fm",0.017601401041165
"398","pi",-0.017601401041165
"399","rf",-0.029465108431493
"400","hq",-0.0307092444098143
"401","po",-0.0461866467120102
"402","kn",0.049765128903628
"403","bh",-0.017601401041165
"404","nu",0.0415746594069595
"405","qb",-0.017601401041165
"406","hb",-0.049765128903628
"407","cw",-0.0590237923812846
"408","aa",-0.0228736885644948
"409","ko",-0.0641954644323565
"410","ua",-0.017601401041165
"411","hw",-0.0684479540581267
"412","vx",-0.0654120103239064
"413","aaaaaaand",0.017601401041165
"414","aaaaand",0
"415","aaaand",-0.0619215312329223
"416","aacr",0.0361825176635364
"417","aaii",0.049765128903628
"418","aaoi",-0.018753563450984
"419","aapl",-0.0174270138325637
"420","aaple",-0.0640629745212681
"421","abandon",-0.0657357475159601
"422","abandoned",-0.0288134549073457
"423","abandoning",0
"424","abate",0.0551728986632594
"425","abbreviated",0.0590237923812846
"426","abbv",0
"427","abbvie",0.0619215312329223
"428","abc",-0.0100816128935678
"429","abcd",0
"430","abd",0.0103619715266853
"431","abelian",-0.0277312682987265
"432","abeo",0.0228736885644948
"433","abeona",-0.017601401041165
"434","abercrombie",-0.0590237923812846
"435","ability",-0.00218272679535278
"436","abilitys",-0.0567870764568793
"437","abio",0.039334125155148
"438","abit",0.0665571669322574
"439","able",0.0186336800782273
"440","abnormal",0.0551728986632594
"441","aboard",0.0296559573803232
"442","abort",-0.0619215312329223
"443","abound",-0.029465108431493
"444","abroad",0.017601401041165
"445","abs",-0.029465108431493
"446","absence",0.0159331174844708
"447","absent",0.0305837646563167
"448","absolute",-0.0125844384544626
"449","absolutely",0.00122028889708789
"450","absorb",0.0314304577152243
"451","absorbed",0.04179244134768
"452","absurd",-0.0229199417695213
"453","absurdly",0.0551728986632594
"454","abt",0.0339667852986794
"455","abu",-0.0397678685550691
"456","abundance",0.029465108431493
"457","abuse",0
"458","abused",0
"459","abusing",-0.0665571669322574
"460","abusive",0.0641954644323565
"461","abx",0.0130000043067742
"462","abysmal",-0.0619215312329223
"463","abyss",-0.0773146187764428
"464","academic",0.0654120103239064
"465","acasti",0.0654120103239064
"466","acat",0.049765128903628
"467","acb",0.0395734104388421
"468","acc",0.042176178963082
"469","accelerant",-0.0367526569449252
"470","accelerate",0.00762909770393122
"471","accelerated",-0.0274765661971713
"472","accelerates",-0.0379302211346063
"473","accelerating",-0.00797127091074902
"474","acceleration",0.0195002715834885
"475","accept",-0.00965427582347346
"476","acceptable",0.02444127954252
"477","acceptance",0.0220285664348134
"478","accepted",0.0294766595376439
"479","accepting",0.0221407952555771
"480","accepts",0.0551728986632594
"481","access",0.0229742864288008
"482","accessible",0.0641954644323565
"483","accessories",0.0379302211346063
"484","accident",-0.00528477078643465
"485","accidentally",-0.0133234688152147
"486","accidents",-0.0442515848904056
"487","accommodate",0.049765128903628
"488","accompanied",0.017601401041165
"489","accompanying",0.0551728986632594
"490","accomplish",0.049765128903628
"491","accomplished",-0.0340911689523022
"492","accomplishments",-0.0367526569449252
"493","accordance",0.0130000043067742
"494","according",0.00906756936565349
"495","accordingly",-0.00204466083582169
"496","account",0.0196969913350274
"497","accountability",-0.029465108431493
"498","accountable",-0.0327067296434723
"499","accountant",0
"500","accounted",-0.0261434503468659
"501","accounting",-0.0381621911079889
"502","accounts",0.000612858454721612
"503","accretive",0.0590237923812846
"504","acct",0.0369029322701539
"505","accts",0.0159331174844708
"506","accum",0.0675571347722898
"507","accumulate",0.0865599583515862
"508","accumulated",0.0677276242819954
"509","accumulating",0.0931842438781154
"510","accumulation",0.0965074129381219
"511","accuracy",0.04179244134768
"512","accurate",0.0342906816416153
"513","accurately",0.0159331174844708
"514","accusations",-0.0551728986632594
"515","accused",-0.0491459534032029
"516","ace",0.0654120103239064
"517","acetylene",0.04179244134768
"518","acf",-0.0442515848904056
"519","achievable",0.00743655480780846
"520","achieve",0.0257571911439564
"521","achieved",0.0511185259364751
"522","achievement",0.0130000043067742
"523","achieving",0.0274819112339257
"524","acid",-0.0123133042345788
"525","acids",0.017601401041165
"526","ack",0.0388500810118291
"527","ackman",-0.0654120103239064
"528","acknowledge",-0.02444127954252
"529","acknowledged",0.0130000043067742
"530","acn",-0.029465108431493
"531","acquire",0.040656067900296
"532","acquired",0.0419300075155138
"533","acquiring",0.0477514984444774
"534","acquisition",0.0285082958244574
"535","acquisitions",0.0188474847937057
"536","acreage",0.0195002715834885
"537","acres",0
"538","across",0.0279691750677574
"539","acrx",0.0588876895083824
"540","acst",0.0675571347722898
"541","act",-0.00989303718148792
"542","acted",-0.0144498459089501
"543","acting",-0.00277967444425836
"544","action",0.034608791287686
"545","actionable",0.015798882843175
"546","actions",0.00371473331071105
"547","actiq",-0.049765128903628
"548","activate",-0.0159331174844708
"549","activated",0.0441282191731535
"550","activating",0.049765128903628
"551","activation",0.0305837646563167
"552","active",0.0402480758977367
"553","actively",0.0160561755582141
"554","activision",0
"555","activist",0.00385584098520565
"556","activists",-0.029465108431493
"557","activities",0.00795915565002539
"558","activity",0.0293394093368471
"559","acts",-0.0148845492922621
"560","actual",-0.0184304504299555
"561","actually",-0.000553424036616348
"562","acute",0.0461866467120102
"563","ada",0.0590237923812846
"564","adage",0.0103619715266853
"565","adam",-0.0100816128935678
"566","adamis",0.0442515848904056
"567","adapt",0.018753563450984
"568","adaptir",0.0379302211346063
"569","adausd",-0.0277312682987265
"570","adcom",0.0353380203999003
"571","add",0.0758910563956908
"572","added",0.113887239423613
"573","addict",-0.0305837646563167
"574","addicted",-0.0305837646563167
"575","addiction",0
"576","addictive",0.0551728986632594
"577","addicts",-0.00483040231667485
"578","adding",0.0738350136968074
"579","addition",0.0356637248722818
"580","additional",0.0181861578806135
"581","additionally",0.0261434503468659
"582","additions",0.017601401041165
"583","additive",0.029465108431493
"584","additives",0.02444127954252
"585","address",0.038973832735116
"586","addressable",0.0256602849830188
"587","addressed",0
"588","addresses",0.0195002715834885
"589","addressing",0.0660395850564448
"590","adds",0.0480655313151727
"591","ade",0.0611364365285721
"592","adequate",0.0195002715834885
"593","adhd",0.017601401041165
"594","ading",0.0551728986632594
"595","adios",-0.0228736885644948
"596","adj",-0.029465108431493
"597","adjust",0.0370792048790038
"598","adjusted",0.0255437537034179
"599","adjusting",-0.0130000043067742
"600","adjustment",0.0493992670247136
"601","adjustments",0.0256602849830188
"602","adlai",0.029465108431493
"603","adma",0.0416446238010723
"604","admacd",-0.0442515848904056
"605","admin",-0.0581179913692318
"606","administration",0.0255437537034179
"607","administrations",0.0130000043067742
"608","administrator",0.029465108431493
"609","admire",-0.0551728986632594
"610","admission",0.017601401041165
"611","admit",-0.0174644882211105
"612","admits",0
"613","admitted",-0.0221407952555771
"614","admittedly",0.0130000043067742
"615","admitting",-0.0228736885644948
"616","admp",-0.0348206891226471
"617","adobe",0.0228736885644948
"618","adopt",0
"619","adopted",0.0256602849830188
"620","adopters",-0.0379302211346063
"621","adopting",0.049765128903628
"622","adoption",0.0229199417695213
"623","adorable",-0.0442515848904056
"624","adp",-0.0259441477726354
"625","adr",-0.0547963910548563
"626","adro",-0.0640629745212681
"627","adrs",-0.0361938600853047
"628","ads",0.0173347557689538
"629","adult",0.0500925247849334
"630","adults",0.064380257868686
"631","adv",0.049765128903628
"632","advance",0.0259441880417917
"633","advanced",0.0359066067016422
"634","advancement",0.0314304577152243
"635","advances",0.0660395850564448
"636","advancing",-0.0103619715266853
"637","advantage",0.0567133653911222
"638","advantages",-0.00864561716541595
"639","advaxis",0.0442515848904056
"640","adventure",0.017601401041165
"641","adverse",0.0596203069481967
"642","adversity",0.00743655480780846
"643","advertise",0.0130000043067742
"644","advertisement",0.0103619715266853
"645","advertisers",0.0305837646563167
"646","advertising",0.00226556523724161
"647","advice",0.01797710015269
"648","advices",-0.0123133042345788
"649","advise",-0.0077968917486982
"650","advised",-0.0184408238660408
"651","advising",-0.0288134549073457
"652","advisor",0
"653","advisors",0.0185022868605108
"654","advisory",0.0586055524456291
"655","advocate",-0.0103619715266853
"656","adx",0.0397678685550691
"657","adxs",0.069305293724231
"658","ady",0.0379302211346063
"659","aesthetic",0.049765128903628
"660","aetna",0.05257535857713
"661","aff",0.017601401041165
"662","affairs",-0.00584060683956043
"663","affect",-0.0294656683355977
"664","affected",0.00996076475120189
"665","affecting",-0.0159331174844708
"666","affects",0.0298555565941576
"667","affiliated",0.0228736885644948
"668","affiliations",-0.0277312682987265
"669","afford",0.0316154419246692
"670","affordability",0
"671","affordable",-0.00361693759863708
"672","afh",-0.029465108431493
"673","afloat",-0.0733277188088435
"674","afraid",-0.012132651602712
"675","afrezza",0.0315587879999924
"676","africa",0.011547668886222
"677","african",-0.0130000043067742
"678","aft",-0.049765128903628
"679","afterall",-0.0130000043067742
"680","afterhours",-0.00226556523724161
"681","aftermarket",-0.00528477078643465
"682","afternoon",0.0215212625255007
"683","afterward",-0.0327067296434723
"684","afterwards",0.0185022868605108
"685","againt",0.017601401041165
"686","age",0.0105510905061674
"687","agencies",0
"688","agency",0.0170698531081469
"689","agencys",-0.00864561716541595
"690","agenda",0.011547668886222
"691","agent",0.0148845492922621
"692","agents",-0.0228736885644948
"693","ages",0.0174450437761594
"694","aggregate",0
"695","aggregator",0.0415746594069595
"696","aggressive",0.016059789191639
"697","aggressively",0.0237895050509725
"698","agi",0
"699","agile",0.0551774405312361
"700","agin",-0.049765128903628
"701","aging",0.04179244134768
"702","ago",0.00397234478505507
"703","agree",-0.00857449459584592
"704","agreed",-0.019726727119916
"705","agreeing",-0.0103619715266853
"706","agreement",0.0316407102730662
"707","agreements",0.0453824967910225
"708","agrees",-0.0298555565941576
"709","agricultural",-0.0527995008543827
"710","agriculture",0.0138785820445968
"711","agrx",0.0641954644323565
"712","aha",0.0256602849830188
"713","ahah",-0.0590237923812846
"714","ahahah",0
"715","ahahaha",-0.0617584424086405
"716","ahahahah",-0.0590237923812846
"717","ahahahaha",-0.0130000043067742
"718","ahead",0.0188818673043052
"719","ahh",-0.0320578661698176
"720","ahhh",0.00528477078643465
"721","ahhhh",0
"722","ahhhhh",0
"723","ahole",0.029465108431493
"724","aholes",0.029465108431493
"725","ahs",0.0320578661698176
"726","aid",-0.00756638259099058
"727","aids",-0.0662340053269009
"728","aim",0.0133234688152147
"729","aimed",0.00864561716541595
"730","aiming",-0.0123683048424998
"731","aimmune",0.0640629745212681
"732","aims",0.0379302211346063
"733","aimt",-0.017601401041165
"734","ain",0
"735","air",-0.0219154565746807
"736","airbus",-0.0367526569449252
"737","aircraft",0.015798882843175
"738","airline",-0.00413105280388931
"739","airlines",-0.0222363001295853
"740","airplanes",0
"741","airpods",-0.0256602849830188
"742","airport",-0.0159331174844708
"743","airs",-0.0442515848904056
"744","aisle",-0.017601401041165
"745","ait",0
"746","ajovy",-0.0713028849485281
"747","aka",-0.00833475334810947
"748","akao",0.0130000043067742
"749","ake",-0.018753563450984
"750","aker",0.0130000043067742
"751","akerna",0
"752","akers",-0.017601401041165
"753","akin",0.00864561716541595
"754","aking",-0.0379302211346063
"755","akkaraju",0.0602059991327962
"756","aks",-0.0305837646563167
"757","alabama",0.017601401041165
"758","alan",0.0442515848904056
"759","alarm",-0.0174450437761594
"760","alarmed",0.049765128903628
"761","alarming",-0.0641954644323565
"762","alarms",-0.0669155396185159
"763","alas",-0.0103619715266853
"764","alaska",0.063069655881337
"765","albeit",0.00483040231667485
"766","alcohol",0.0274765661971713
"767","alert",0.0361952818225053
"768","alerted",-0.00803291139089782
"769","alerting",0.0665571669322574
"770","alerts",0.0579910100383237
"771","alex",0.0298555565941576
"772","alexa",0.0065370400174966
"773","alf",-0.049765128903628
"774","algo",0.00121120317591223
"775","algorithm",0.0390788072647679
"776","algorithmic",0.0130000043067742
"777","algorithms",-0.0330613832193827
"778","algos",-0.0395548524001994
"779","ali",0.0314304577152243
"780","alibaba",0.00226556523724161
"781","alice",0.0065370400174966
"782","alien",-0.0675571347722898
"783","aliens",0.017601401041165
"784","align",0.0200671949655511
"785","aligned",0.0675571347722898
"786","aligning",0
"787","alike",0.0285635286777003
"788","alipay",0.017601401041165
"789","alittle",0.0459839375521053
"790","alive",-0.00445939789999213
"791","allegations",0.00864561716541595
"792","alleged",0
"793","allegedly",-0.0379302211346063
"794","allergan",0.0305837646563167
"795","allergists",0.0415746594069595
"796","allergy",0
"797","alley",0.0130000043067742
"798","alliance",0.0123133042345788
"799","allies",-0.0459839375521053
"800","alligator",0.049765128903628
"801","alll",-0.0500925247849334
"802","alllll",0.017601401041165
"803","allllll",-0.029465108431493
"804","allocated",0.0288134549073457
"805","allocation",-0.0363161734141573
"806","allot",0.0228736885644948
"807","allow",0.0247965572862808
"808","allowance",-0.04179244134768
"809","allowed",-0.010414345113553
"810","allowing",-0.00880854627592682
"811","allows",0.0219358948149659
"812","allready",-0.029465108431493
"813","alls",-0.0195002715834885
"814","allsure",-0.017601401041165
"815","ally",0.015798882843175
"816","almighty",0.0130000043067742
"817","almost",0.0172134197525399
"818","alone",0.0273773840556763
"819","along",0.0144653905971921
"820","alongside",0.018753563450984
"821","alot",0.0138751412926267
"822","alpha",0.0296559573803232
"823","alphabet",-0.0261434503468659
"824","alphaeon",0.0654120103239064
"825","already",-0.00780654712771796
"826","alright",0.0230446740821609
"827","alrightith",0.029465108431493
"828","als",0.049765128903628
"829","also",0.0394841456086053
"830","alt",0.0406013931713097
"831","altaba",-0.029465108431493
"832","altcoins",0.00864561716541595
"833","alter",0.0305837646563167
"834","altered",0.049765128903628
"835","alternative",0.0332048038457472
"836","alternatives",-0.0236647477000872
"837","although",0.0339187653009739
"838","altitude",-0.017601401041165
"839","altman",-0.017601401041165
"840","alto",0.029465108431493
"841","altogether",-0.017601401041165
"842","altria",-0.0274819112339257
"843","alts",0.0109166079948567
"844","aluminum",-0.0660395850564448
"845","alway",0.018753563450984
"846","alwaya",0.0379302211346063
"847","always",-0.00400480563781473
"848","alzheimers",0.0103619715266853
"849","amag",0.0611364365285721
"850","amarin",0.0726515705580532
"851","amarins",0.0228736885644948
"852","amateur",-0.0198442462259736
"853","amateurs",-0.0237344346933307
"854","amaze",-0.0174450437761594
"855","amazed",-0.00305738439216039
"856","amazes",-0.0314304577152243
"857","amazin",-0.049765128903628
"858","amazing",0.0185330632166969
"859","amazingly",0.0159331174844708
"860","amazon",0.0148473831808992
"861","amazons",0.0458051837056941
"862","ambassador",-0.049765128903628
"863","ambition",0.0228736885644948
"864","ambitious",0.0103619715266853
"865","ambulance",0.0590237923812846
"866","amc",0.0405026485087992
"867","amd",0.00210504903038406
"868","amds",0.0514425170019601
"869","ame",0.0228736885644948
"870","amen",-0.0159331174844708
"871","amended",-0.0103619715266853
"872","amendment",0.0256602849830188
"873","america",-0.00370528261083347
"874","american",-0.00476899868370146
"875","americans",-0.0183127806233932
"876","americas",0.0327067296434723
"877","ameritrade",0.00542657773007712
"878","amex",0.0298555565941576
"879","amg",0.0103619715266853
"880","amgen",0
"881","amgn",0.0654120103239064
"882","amid",0.00385584098520565
"883","amidst",0.049765128903628
"884","amigos",0
"885","amino",0.017601401041165
"886","amirite",-0.0551728986632594
"887","aml",0.0274819112339257
"888","ammo",0.0210402409195935
"889","ammunition",0.00864561716541595
"890","ammy",0.029465108431493
"891","among",0.0327083355511992
"892","amongst",-0.0132183630507208
"893","amount",0.0279504157198805
"894","amounts",0.0189329654836806
"895","amp",0.0173243278866962
"896","ampersand",0.0130000043067742
"897","ample",-0.0228736885644948
"898","amplify",0.017601401041165
"899","amr",0.0459839375521053
"900","amrh",0.0697966412783633
"901","amrn",0.0299489794818581
"902","amrs",0.0459839375521053
"903","amt",-0.0130000043067742
"904","amusing",0.057472819612946
"905","amy",0.0590237923812846
"906","amyris",0.0551728986632594
"907","amzn",-0.0183167269758058
"908","ana",0.049765128903628
"909","anal",0
"910","analyses",-0.018753563450984
"911","analysis",-0.0269583065490493
"912","analyst",0.0243025623102239
"913","analysts",0.0268675025316406
"914","analytics",0.0397678685550691
"915","analyze",0.046166866701552
"916","analyzed",-0.0228736885644948
"917","analyzing",0.0103619715266853
"918","anavex",0.0530477080342866
"919","ance",0
"920","anchor",-0.0379302211346063
"921","ancient",-0.029465108431493
"922","anderson",-0.029465108431493
"923","andrew",0.0220285664348134
"924","android",-0.0148845492922621
"925","andy",-0.00864561716541595
"926","anemic",0.0103619715266853
