"","Word","Strength"
"166","fd",0.239326581543676
"167","vr",0.834426802104419
"168","xs",0.471679166426281
"169","ez",-0.231675875425581
"170","xi",-0.239326581543675
"171","lp",0.688721875540868
"172","aw",0.356844121534167
"173","gm",0.113036328227798
"174","oi",-0.247497010929793
"175","jk",0.0351841945363083
"176","pc",0.375180420370144
"177","ir",-0.127666065354776
"178","sl",0.0870896056086178
"179","tl",-0.375180420370144
"180","gu",-0.755762160799075
"181","ap",-0.205393939396991
"182","vp",0.388471781681032
"183","fl",-0.110866902456554
"184","uh",-0.666514804928431
"185","le",-0.110866902456552
"186","tp",-0.443278689791989
"187","om",0.306749677282137
"188","ax",0.286591881455222
"189","tm",-0.414661298138357
"190","ow",0.350254304372835
"191","ek",1
"192","tc",-0.205393939396989
"193","ta",-0.657323762593068
"194","fa",-0.120085147057567
"195","sa",0.536833149556046
"196","fu",0.200649195080801
"197","og",0.406447489308113
"198","cn",1
"199","ad",0.1844516978065
"200","ip",0.278149280016865
"201","ps",0.136471372801768
"202","io",0.239326581543676
"203","ne",0.589979440753378
"204","ev",0.283721724669581
"205","ey",0.25754126813527
"206","ld",0.336271965074031
"207","nm",0.414661298138357
"208","rx",0.878298411925363
"209","db",0
"210","pf",0
"211","hl",0.471679166426281
"212","od",0.22107124063666
"213","ks",0
"214","ce",0.591091188366141
"215","ys",-0.0686737825408516
"216","bl",0.63163221860455
"217","ut",0.0627060977211575
"218","su",0.395471073307055
"219","te",-0.120085147057567
"220","wn",0.398547266343845
"221","ro",-0.0848154218664983
"222","il",0.436693290121009
"223","hc",0.623617687644673
"224","ib",0.110866902456554
"225","rw",0
"226","pj",0.806843143067583
"227","hk",-0.0450768799505613
"228","na",0.512564615028463
"229","xx",-0.0369881262424838
"230","sg",0.0848154218664983
"231","z",0.1798650349111
"232","hd",-0.311123222414809
"233","ho",-0.092024310198184
"234","px",0.878298411925363
"235","zs",0.471679166426281
"236","ml",0.549411214829724
"237","ft",-0.0848154218664983
"238","pk",0
"239","va",1
"240","bp",0.51897098617906
"241","sb",0.471679166426281
"242","um",0.440328029324357
"243","dp",1
"244","qt",0.527756708160841
"245","nr",0.688721875540868
"246","ny",0.229838669242957
"247","wo",-0.205393939396989
"248","pg",-0.175500364396567
"249","ac",0.933751856782381
"250","cs",0.586245760064851
"251","ol",-0.096108329999218
"252","bz",0.130972991932077
"253","np",-0.356844121534167
"254","ye",-0.0848154218664983
"255","fn",-0.540548186328874
"256","nk",0.148977264785624
"257","ds",-0.130972991932077
"258","cb",0.50768650373133
"259","eg",-0.471679166426281
"260","oz",0
"261","ns",0.329926182395378
"262","fy",0.120085147057567
"263","ix",0.286591881455222
"264","xt",0.418038740848919
"265","tg",0.735485801517116
"266","ss",-0.176725704499627
"267","vz",0.878298411925363
"268","jc",0
"269","kr",-0.356844121534167
"270","gr",0.834426802104419
"271","ie",0.102961884077798
"272","qd",0.471679166426282
"273","hm",0.239326581543676
"274","dm",-0.356844121534167
"275","eo",0.471679166426281
"276","ch",0.0655544516746075
"277","gg",-0.50768650373133
"278","gb",0.92471434200556
"279","pp",0.260848402195645
"280","ht",0.49605299952805
"281","nq",-0.549411214829724
"282","ew",0
"283","rp",0.806843143067583
"284","ag",-0.253259292395257
"285","wd",-0.471679166426281
"286","rj",0.130972991932077
"287","qa",0.471679166426281
"288","au",0.356844121534167
"289","yu",-0.159968385888277
"290","sr",0
"291","gj",0
"292","dc",0.175500364396567
"293","rm",0.647034242383375
"294","gn",0.205393939396989
"295","nj",0.560888457269032
"296","ww",0
"297","ct",-0.0686737825408516
"298","br",0.205393939396989
"299","bv",-0.688721875540868
"300","dn",0
"301","sc",0.688721875540868
"302","ai",0.118121007104946
"303","ry",-0.418038740848919
"304","tf",-0.0282863252025251
"305","wc",0.286591881455222
"306","jt",0.22107124063666
"307","pd",0.586245760064851
"308","tu",-0.388471781681032
"309","mn",0
"310","la",-0.0335480227201038
"311","wb",0.92471434200556
"312","ot",0.253259292395257
"313","dl",0.688721875540868
"314","cv",0.471679166426282
"315","fs",0.846663971138158
"316","sw",-0.406447489308113
"317","py",0.159968385888277
"318","fi",-0.110866902456554
"319","cm",0.59822510118057
"320","vu",-0.356844121534167
"321","bi",-0.0848154218664983
"322","oj",1
"323","lg",-0.0758962327604854
"324","nc",0.286591881455222
"325","ec",-0.356844121534167
"326","rk",-0.286591881455222
"327","tt",1
"328","mk",0.471679166426282
"329","pz",0.286591881455222
"330","az",0.286591881455222
"331","ck",0.130972991932075
"332","vc",-0.148977264785624
"333","vb",0.806843143067583
"334","du",0.806843143067583
"335","ka",0.59822510118057
"336","pa",-0.494231322353909
"337","kg",1
"338","cl",0
"339","zm",-0.59822510118057
"340","ff",0.286591881455222
"341","ri",0.286591881455222
"342","kk",0
"343","wu",-0.59822510118057
"344","mp",0.205393939396989
"345","lb",0
"346","el",-0.110866902456554
"347","ue",0.356844121534167
"348","sk",0.110866902456554
"349","cy",0.471679166426281
"350","nb",0
"351","ak",0.755762160799075
"352","hf",-0.893530488971568
"353","tn",0.286591881455222
"354","qs",0.159968385888277
"355","qr",-0.286591881455222
"356","xp",0.471679166426281
"357","rg",0.878298411925363
"358","cf",1
"359","fe",-0.375180420370144
"360","ig",-0.406447489308113
"361","wt",-0.0686737825408516
"362","dj",-0.527756708160841
"363","ti",0
"364","gh",0.878298411925363
"365","sn",0.471679166426281
"366","ku",-0.471679166426281
"367","nh",0.471679166426281
"368","hv",0.205393939396989
"369","wi",-0.63163221860455
"370","ui",0.471679166426281
"371","hp",0
"372","tw",0.159968385888277
"373","ln",0.92471434200556
"374","bm",0
"375","fx",-0.388471781681032
"376","uy",0
"377","bf",-0.688721875540868
"378","yy",0.806843143067583
"379","uo",0
"380","ci",0.286591881455222
"381","mt",-0.110866902456554
"382","ky",-0.471679166426282
"383","bj",0.286591881455222
"384","jr",-0.388471781681032
"385","av",0.92471434200556
"386","vw",-0.253259292395257
"387","jb",-0.806843143067583
"388","ga",-0.59822510118057
"389","po",-0.471679166426281
"390","hu",-0.28659188145522
"391","gi",0
"392","rl",0.471679166426281
"393","kl",0.205393939396989
"394","ul",0
"395","sf",-0.388471781681032
"396","cz",-0.688721875540868
"397","gc",-0.806843143067583
"398","tr",-0.205393939396989
"399","fm",0.286591881455222
"400","pi",-0.286591881455222
"401","rf",-0.471679166426281
"402","hq",-0.432105445292553
"403","kn",0.806843143067583
"404","bh",0
"405","nu",0.688721875540868
"406","qb",-0.286591881455222
"407","cw",-0.878298411925363
"408","aa",-0.356844121534167
"409","za",-0.471679166426281
"410","ko",-0.978947221100424
"411","ua",-0.286591881455222
"412","hw",-1
"413","vx",-1
"414","aaaaaaand",0.286591881455222
"415","aaaaand",0
"416","aaaand",-0.956435556800405
"417","aacr",0.527756708160841
"418","aaii",0.806843143067583
"419","aaoi",-0.286591881455222
"420","aapl",-0.179146470190763
"421","aaple",-1
"422","abandon",-0.930832375073935
"423","abandoned",-0.418038740848919
"424","abandoning",-0.205393939396989
"425","abate",0.878298411925363
"426","abbreviated",0.92471434200556
"427","abbv",0
"428","abbvie",0.956435556800405
"429","abc",-0.144028330112736
"430","abcd",0
"431","abd",0.159968385888277
"432","abelian",-0.471679166426281
"433","abeo",0.356844121534167
"434","abeona",-0.471679166426281
"435","abercrombie",-0.92471434200556
"436","ability",0
"437","abio",0.560888457269032
"438","abit",1
"439","able",0.265181568951803
"440","abnormal",0.878298411925363
"441","aboard",0.372927374623844
"442","abort",-0.956435556800405
"443","abound",-0.471679166426281
"444","abroad",0.286591881455222
"445","abs",-0.471679166426281
"446","absence",0.239326581543676
"447","absent",0.471679166426282
"448","absolute",-0.144991683295837
"449","absolutely",0.0167751456844796
"450","absorb",0.471679166426281
"451","absorbed",0.560888457269032
"452","absurd",-0.274553519086938
"453","absurdly",0.878298411925363
"454","abt",0.471679166426282
"455","abu",-0.576333508556748
"456","abundance",0.471679166426281
"457","abuse",-0.130972991932077
"458","abused",0
"459","abusing",-1
"460","abusive",0.978947221100424
"461","abx",0.205393939396989
"462","abysmal",-0.956435556800405
"463","abyss",-1
"464","academic",1
"465","acasti",1
"466","acat",0.806843143067583
"467","acb",0.485469945944325
"468","acc",0.560888457269032
"469","accelerant",-0.560888457269032
"470","accelerate",0.100571368080415
"471","accelerated",-0.471679166426282
"472","accelerates",-0.59822510118057
"473","accelerating",-0.110866902456554
"474","acceleration",0.28659188145522
"475","accept",-0.148977264785624
"476","acceptable",0.406447489308113
"477","acceptance",0.317920185824321
"478","accepted",0.436693290121009
"479","accepting",0.130972991932077
"480","accepts",0.878298411925363
"481","access",0.390943370033104
"482","accessible",0.978947221100424
"483","accessories",0.59822510118057
"484","accident",-0.0758962327604854
"485","accidentally",-0.260848402195645
"486","accidents",-0.688721875540868
"487","accommodate",0.806843143067583
"488","accompanying",0.806843143067583
"489","accomplish",0.806843143067583
"490","accomplished",-0.356844121534169
"491","accomplishments",-0.560888457269032
"492","accordance",0.205393939396989
"493","according",0.103349752352368
"494","accordingly",-0.02622937355772
"495","account",0.199646492482455
"496","accountable",-0.576333508556748
"497","accountant",0
"498","accounted",-0.527756708160841
"499","accounting",-0.471679166426281
"500","accounts",0.0133580965344241
"501","accretive",0.92471434200556
"502","acct",0.498194796744028
"503","accts",0.239326581543676
"504","accum",1
"505","accumulate",0.892876818026304
"506","accumulated",0.838293738942537
"507","accumulating",0.959400323654495
"508","accumulation",0.973465799359773
"509","accuracy",0.63163221860455
"510","accurate",0.428314571949562
"511","accurately",0.159968385888277
"512","accusations",-0.878298411925363
"513","accused",-0.755762160799075
"514","ace",1
"515","acetylene",0.63163221860455
"516","acf",-0.688721875540868
"517","achievable",0.110866902456554
"518","achieve",0.426133165605339
"519","achieved",0.611182137460051
"520","achievement",0.471679166426281
"521","achieving",0.406447489308113
"522","acid",-0.179865034911098
"523","acids",0.286591881455222
"524","ack",0.527756708160841
"525","ackman",-1
"526","acknowledge",-0.205393939396989
"527","acknowledged",0.471679166426281
"528","acn",-0.471679166426281
"529","acquire",0.505659304037109
"530","acquired",0.516623605508764
"531","acquiring",0.670979896303517
"532","acquisition",0.324166445086573
"533","acquisitions",0.306749677282137
"534","acreage",0.28659188145522
"535","acres",0
"536","across",0.303699597769815
"537","acrx",0.878298411925363
"538","acst",1
"539","act",-0.107072899258419
"540","acted",-0.205393939396991
"541","acting",-0.0108472289286574
"542","action",0.268343538161238
"543","actionable",0.317920185824321
"544","actions",0.092024310198184
"545","actiq",-0.806843143067583
"546","activate",-0.239326581543676
"547","activated",0.647034242383375
"548","activating",0.806843143067583
"549","activation",0.471679166426282
"550","active",0.543527376918425
"551","actively",0.268903325612311
"552","activision",0
"553","activist",0.0576924054962225
"554","activists",-0.471679166426281
"555","activities",0.105468703432638
"556","activity",0.330925537091161
"557","acts",-0.205393939396991
"558","actual",-0.163783465985014
"559","actually",0.00513413521606075
"560","acute",0.640533141666607
"561","ada",0.92471434200556
"562","adage",0.159968385888277
"563","adam",-0.144028330112736
"564","adamis",0.688721875540868
"565","adapt",0.159968385888277
"566","adaptir",0.59822510118057
"567","adausd",-0.471679166426281
"568","adcom",0.453528772023553
"569","add",0.601496903150176
"570","added",0.837053926403269
"571","addict",-0.471679166426282
"572","addicted",-0.471679166426282
"573","addiction",0
"574","addictive",0.878298411925363
"575","addicts",-0.0686737825408516
"576","adding",0.610385734156875
"577","addition",0.416401539642601
"578","additional",0.205393939396991
"579","additionally",0.375180420370144
"580","additions",0.286591881455222
"581","additive",0.471679166426281
"582","additives",0.356844121534167
"583","address",0.515535156402619
"584","addressable",0.388471781681032
"585","addressed",0
"586","addresses",0.28659188145522
"587","addressing",1
"588","adds",0.581517590596289
"589","ade",0.903830026287727
"590","adequate",0.28659188145522
"591","adhd",0.286591881455222
"592","ading",0.878298411925363
"593","adios",-0.356844121534167
"594","adj",-0.471679166426281
"595","adjust",0.471679166426282
"596","adjusted",0.356844121534169
"597","adjusting",-0.205393939396989
"598","adjustment",0.631632218604547
"599","adjustments",0.388471781681032
"600","adlai",0.471679166426281
"601","adma",0.582739951651708
"602","admacd",-0.688721875540868
"603","admin",-0.806843143067583
"604","administration",0.313035652988431
"605","administrator",0.471679166426281
"606","admire",-0.878298411925363
"607","admit",-0.223507516487389
"608","admits",0
"609","admitted",-0.329926182395378
"610","admittedly",0.205393939396989
"611","admitting",-0.205393939396989
"612","admp",-0.527756708160841
"613","adobe",0.205393939396989
"614","adopt",0
"615","adopted",0.560888457269032
"616","adopters",-0.59822510118057
"617","adopting",0.806843143067583
"618","adoption",0.492662991380505
"619","adorable",-0.688721875540868
"620","adp",-0.347402048374169
"621","adr",-0.743820381962336
"622","adro",-1
"623","adrs",-0.527756708160841
"624","ads",0.322958018518263
"625","adult",0.724620633210655
"626","adults",0.911249373533461
"627","adv",0.806843143067583
"628","advance",0.325649708961061
"629","advanced",0.487249032373244
"630","advancement",0.471679166426281
"631","advances",0.978947221100424
"632","advancing",-0.159968385888277
"633","advantage",0.662309792757953
"634","advantages",0
"635","advaxis",0.688721875540868
"636","adventure",0.286591881455222
"637","adverse",0.911249373533461
"638","adversity",0.110866902456554
"639","advertise",0.205393939396989
"640","advertisement",0.159968385888277
"641","advertisers",0.471679166426282
"642","advertising",0.0600948907003002
"643","advice",0.151581250613786
"644","advise",-0.141213453302825
"645","advised",-0.205393939396991
"646","advising",-0.527756708160841
"647","advisor",0
"648","advisors",0.245106528871352
"649","advisory",0.827940085958661
"650","advocate",0.205393939396989
"651","adx",0.576333508556748
"652","adxs",0.903830026287726
"653","ady",0.59822510118057
"654","aesthetic",0.806843143067583
"655","aetna",0.755762160799075
"656","aff",0.286591881455222
"657","affairs",-0.0848154218664983
"658","affect",-0.527756708160841
"659","affected",0.148977264785624
"660","affecting",-0.388471781681032
"661","affects",0.426133165605339
"662","affiliated",0.205393939396989
"663","affiliations",-0.471679166426281
"664","afford",0.409149693434249
"665","affordability",0
"666","affordable",-0.0497382424204739
"667","afh",-0.471679166426281
"668","afloat",-0.947092223591937
"669","afraid",-0.222201554773994
"670","afrezza",0.471679166426282
"671","africa",0.159968385888277
"672","african",-0.205393939396989
"673","aft",-0.806843143067583
"674","afterall",-0.205393939396989
"675","afterhours",0.096108329999218
"676","aftermarket",-0.0758962327604854
"677","afternoon",0.221378370980546
"678","afterward",-0.471679166426282
"679","afterwards",0.245106528871352
"680","againt",0.286591881455222
"681","age",0.197391683428991
"682","agencies",0
"683","agency",0.217747977267557
"684","agenda",0.172706101378882
"685","agent",0.205393939396991
"686","agents",-0.356844121534167
"687","ages",0.253259292395257
"688","aggregate",0
"689","aggregator",0.688721875540868
"690","aggressive",0.19972634101285
"691","aggressively",0.28659188145522
"692","agi",0
"693","agile",0.806843143067583
"694","agin",-0.806843143067583
"695","aging",0.806843143067583
"696","agn",0.286591881455222
"697","ago",0.032885335857761
"698","agree",-0.0465304759833977
"699","agreed",-0.294899850785633
"700","agreeing",-0.159968385888277
"701","agreement",0.356844121534167
"702","agreements",0.598225101180572
"703","agrees",-0.426133165605339
"704","agricultural",-0.717850851190325
"705","agriculture",0.205393939396989
"706","agrx",0.846663971138158
"707","aha",0.388471781681032
"708","ahah",-0.92471434200556
"709","ahahah",0
"710","ahahaha",-0.863356235416215
"711","ahahahah",-0.92471434200556
"712","ahahahaha",-0.205393939396989
"713","ahead",0.168541675673809
"714","ahh",-0.440328029324357
"715","ahhh",0.0758962327604854
"716","ahhhh",0
"717","ahhhhh",0
"718","ahole",0.471679166426281
"719","aholes",0.471679166426281
"720","ahs",0.253259292395257
"721","aid",-0.0961083299992178
"722","aids",-1
"723","aim",0.187641283425632
"724","aimed",0.130972991932077
"725","aiming",-0.172706101378882
"726","aimmune",1
"727","aims",0.59822510118057
"728","aimt",-0.286591881455222
"729","ain",0
"730","air",-0.238058770443384
"731","airbus",-0.560888457269032
"732","aircraft",0.286591881455222
"733","airline",-0.0576924054962225
"734","airlines",-0.306749677282137
"735","airplanes",0
"736","airpods",-0.388471781681032
"737","airport",-0.239326581543676
"738","airs",-0.688721875540868
"739","aisle",-0.286591881455222
"740","ait",0
"741","ajovy",-1
"742","aka",-0.0745888566958116
"743","akao",0.205393939396989
"744","ake",-0.356844121534167
"745","aker",0.205393939396989
"746","akerna",0
"747","akers",-0.286591881455222
"748","akin",0.130972991932077
"749","aking",-0.59822510118057
"750","akkaraju",1
"751","aks",-0.471679166426282
"752","alabama",0.286591881455222
"753","alan",0.688721875540868
"754","alarm",-0.0961083299992161
"755","alarming",-0.956435556800405
"756","alarms",-0.936583152503087
"757","alas",-0.159968385888277
"758","alaska",0.92471434200556
"759","albeit",0.0686737825408516
"760","alcohol",0.388471781681032
"761","alert",0.329319745359048
"762","alerted",-0.0814647913959348
"763","alerting",1
"764","alerts",0.655893727019861
"765","alex",0.426133165605339
"766","alexa",0.0961083299992161
"767","alf",-0.471679166426281
"768","algo",-0.0686737825408516
"769","algorithm",0.582739951651708
"770","algorithmic",0.205393939396989
"771","algorithms",-0.451046528719311
"772","algos",-0.359620825465894
"773","ali",0.205393939396989
"774","alibaba",0.0294407118968386
"775","alice",0.0961083299992161
"776","alien",-1
"777","aliens",0.286591881455222
"778","align",0.159968385888277
"779","aligned",1
"780","aligning",0
"781","alike",0.398547266343845
"782","alipay",0.286591881455222
"783","alittle",0.688721875540868
"784","alive",-0.0311348853355309
"785","allegations",0.130972991932077
"786","alleged",0
"787","allegedly",-0.59822510118057
"788","allergan",0.388471781681032
"789","allergists",0.688721875540868
"790","allergy",0
"791","alley",0.205393939396989
"792","alliance",0.253259292395257
"793","allies",-0.688721875540868
"794","alligator",0.806843143067583
"795","alll",-0.834426802104419
"796","alllll",0.286591881455222
"797","allllll",-0.471679166426281
"798","allocated",0.527756708160841
"799","allocation",-0.540548186328874
"800","allot",0.205393939396989
"801","allow",0.379208424804298
"802","allowance",-0.560888457269032
"803","allowed",-0.0343466359201358
"804","allowing",-0.0497382424204756
"805","allows",0.258734173678087
"806","allready",-0.471679166426281
"807","alls",-0.0758962327604854
"808","allsure",-0.286591881455222
"809","allthe",0.806843143067583
"810","ally",0.226840277088395
"811","almighty",0.205393939396989
"812","almost",0.143265354608093
"813","alone",0.284779778355023
"814","along",0.16070931202855
"815","alongside",0.286591881455222
"816","alot",0.165460414607295
"817","alpha",0.372927374623844
"818","alphabet",-0.286591881455222
"819","alphaeon",1
"820","already",-0.0612018522122158
"821","alright",0.278149280016865
"822","alrightith",0.471679166426281
"823","als",0.688721875540868
"824","also",0.299571306957506
"825","alt",0.491298595455502
"826","altaba",-0.471679166426281
"827","altcoins",0.130972991932077
"828","alter",0.471679166426281
"829","altered",0.806843143067583
"830","alternative",0.438610221210473
"831","alternatives",-0.344794319139943
"832","although",0.406447489308111
"833","altitude",-0.286591881455222
"834","altman",-0.286591881455222
"835","alto",0.471679166426281
"836","altria",-0.471679166426281
"837","alts",0.120085147057567
"838","aluminum",-0.995390025388192
"839","alway",0.286591881455222
"840","alwaya",0.59822510118057
"841","always",-0.0462542618079551
"842","alxn",-0.471679166426281
"843","alzheimer",0
"844","amag",0.903830026287727
"845","amarin",0.887404769647092
"846","amateur",-0.233811661290505
"847","amateurs",-0.329926182395378
"848","amaze",-0.253259292395257
"849","amazed",-0.0412142487931682
"850","amazes",-0.471679166426281
"851","amazing",0.180525225270062
"852","amazingly",0.130972991932077
"853","amazon",0.14251725466028
"854","ambassador",-0.806843143067583
"855","ambition",0.356844121534167
"856","ambitious",0.159968385888277
"857","ambulance",0.92471434200556
"858","amc",0.356844121534167
"859","amd",0.0315474758280578
"860","ame",0.356844121534167
"861","amen",-0.239326581543676
"862","amended",-0.159968385888277
"863","amendment",0.388471781681032
"864","america",-0.0338100688228315
"865","american",-0.0347006569719568
"866","americans",-0.326137540331784
"867","ameritrade",0.0351841945363083
"868","amex",0.426133165605339
"869","amg",0.159968385888277
"870","amgen",0
"871","amgn",1
"872","amid",0.0534209285484752
"873","amidst",0.806843143067583
"874","amigos",0
"875","amino",0.286591881455222
"876","amirite",-0.878298411925363
"877","aml",0.406447489308113
"878","ammo",0.223507516487389
"879","ammunition",0.159968385888277
"880","ammy",0.471679166426281
"881","among",0.383045516474585
"882","amongst",-0.179865034911098
"883","amount",0.301649099884472
"884","amounts",0.197391683428991
"885","amp",0.173396313300407
"886","ampersand",0.205393939396989
"887","ample",-0.356844121534167
"888","amplify",0.286591881455222
"889","amr",0.688721875540868
"890","amrh",1
"891","amrn",0.42613316560534
"892","amrs",0.688721875540868
"893","amt",-0.205393939396989
"894","amusing",0.834426802104419
"895","amy",0.92471434200556
"896","amyris",0.878298411925363
"897","amzn",-0.202890863187634
"898","ana",0.806843143067583
"899","anal",0
"900","analyses",-0.286591881455222
"901","analysis",-0.243798224922713
"902","analyst",0.257046197338535
"903","analysts",0.255739740855377
"904","analytics",0.576333508556748
"905","analyze",0.651990419746525
"906","analyzed",-0.356844121534167
"907","analyzing",0.159968385888277
"908","anavex",0.806843143067583
"909","ance",0
"910","anchor",-0.878298411925363
"911","ancient",-0.471679166426281
"912","anderson",-0.806843143067583
"913","andrea",0
"914","andrew",0.317920185824321
"915","android",-0.159968385888277
"916","andy",-0.130972991932077
"917","anemic",0.159968385888277
"918","anet",-0.59822510118057
"919","anf",-0.286591881455222
"920","angel",0.688721875540868
"921","angeles",-0.540548186328874
"922","anger",0.432105445292553
"923","angle",0.471679166426282
"924","angles",0.688721875540868
"925","angry",-0.159968385888279
"926","animal",0.0627060977211575
"927","animals",-0.159968385888277
"928","ankles",-0.205393939396989
"929","anna",-0.286591881455222
"930","annihilated",0.205393939396989
"931","anniversary",0.0686737825408516
"932","annnnnd",-0.806843143067583
"933","announce",0.232917005981752
"934","announced",0.365972845101771
"935","announcement",0.426586824267883
"936","announcements",0.566486145705265
"937","announcementss",0
"938","announces",0.23448715420618
"939","announcing",0.28659188145522
"940","annovera",0.956435556800405
"941","annoyed",0.356844121534167
"942","annoying",0.256241638016815
"943","annual",0.55916639975195
"944","annualized",0
"945","annually",0.56088845726903
"946","anomaly",-0.159968385888277
"947","anonymous",0
"948","another",0.0104003890946093
"949","ans",0
"950","anson",1
"951","answer",-0.239326581543675
"952","answered",0.130972991932077
"953","answering",0
"954","answers",-0.0534209285484752
"955","ant",-0.375180420370144
"956","anthem",-0.130972991932077
"957","anthony",0.688721875540868
"958","anti",-0.264241033218843
"959","antibiotic",0.159968385888277
"960","antibiotics",0.878298411925363
"961","antibody",0.92471434200556
"962","anticipate",0.371996458364341
"963","anticipated",0.471679166426281
"964","anticipates",0.59822510118057
"965","anticipating",0.471679166426281
"966","anticipation",0.688721875540868
"967","antics",0
"968","antifa",0
"969","antigens",0.806843143067583
"970","antitrust",-0.347402048374169
"971","ants",0.688721875540868
"972","anus",-0.59822510118057
"973","anxiety",0.647034242383375
"974","anxious",0.179865034911098
"975","anxiously",0.878298411925363
"976","anybody",0.143276768156455
"977","anyday",0.63163221860455
"978","anyhow",0.205393939396991
"979","anymore",-0.2075752381656
"980","anyone",0.0352702023331015
"981","anything",0.130054255343195
"982","anytime",0.395132154071168
"983","anyway",-0.0765152135010934
"984","anyways",0.286591881455224
